Fecha;16040050;23185010;23190130;23195090;23195180;23195200;23195502;24055030;37015020;23180040;23180050;23180070;23180080;23190110;23190140;23190210;23190260;23190280;23190300;23190320;23190340;23190350;23190360;23190380;23190400;23190440;23190450;23190500;23190510;23190520;23190560;23190590;23190600;23190700;23190810;23190830;24030270;24030330;24030630;24030750;24050060;24050070;24060040;24060080
2000-03-24;15;0;7;2;6;2.4;0.7;1.9;0.5;0;0;0;0;0;0;0;;0;7;0;0;2;4;0;7;;10;0;0;0;0;0.2;0;1;0;0.5;3;0;0;4;0;0;0;0
2000-03-25;10;0.1;5;9.5;8.2;9.6;2.8;0.7;4.6;5;3;0;0;0;0;0;;2;10;0;0;2;1;0;26;;12;0;8;0;0;2.8;0;0.9;0;3.7;6;5;6;6;0;0;0;0
2000-03-26;9;0.4;10;9.3;25.5;16.8;5.2;25.4;7.5;0;4;0;2;0;5;0;;25;8;3;18.7;2;4;0;2;;9;0;0;0;0;14.2;13;10.3;5;10.1;28;63;20;24;16;26;12;6
2000-03-27;0;1.4;5;0;0;0;0;0;1.1;0;0;0;0;0;0;0;;0;3;0;0;0;1;0;0;;4;0;0;0;0;0;0;0;0;0;2;0;6;0;0;0;0;0
2000-03-28;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;;3;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;7;0;9;0;0;0;0;0
2000-03-29;0;107.8;0;0;0;0;0;0;0.2;0;26;32;10;0;0;12;;0;0;7;0;0;0;0;0;;0;75;15;0;0;0.1;0;0;1;0;0;0;0;0;0;0;0;47
2000-03-30;0;0.6;0;0;0;0;0;1.9;0.3;0;0;0;0;48;0;20;;0;2;0;0;0;0;0;0;;3;28;0;35;45;0;0;0;0;0;0;0;0;0;0;0;0;0
2000-03-31;0;2.1;0;0;0;0;0;2.3;0;0;29;17;0;0;0;0;;0;4;57;0;0;0;0;0;;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0
2000-04-01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;2;0;0;0;0;0;0;;4;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0
2000-04-02;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0
2000-04-03;0;3.7;0;0;0;0;0;0;0;40;4;11;0;4;22;0;;0;1;40;0;10;40;0;8;;0;4;28;0;3;0.1;0;0;27;0.2;0;0;0;0;0;9;18;9
2000-04-04;16;22.3;20;0;6.6;0.7;33.4;6.1;0.7;0;6;21;3;25;19;0;;28;0;30;6.3;29;25;0;3;;0;27;41;0;3;30.4;52;45.2;20;20.5;22;10;15;3;63;80;134;105
2000-04-05;0;4.7;2;0;0;0.2;0.8;1;1;79;27;0;0;14;0;0;;0;2;7;0;0;0;0;5;;0;0;0;23;1;0.6;0;1.4;1;0.6;4;8;3;11;0;22;37;50
2000-04-06;0;6.5;3;1.2;2.1;1.2;0;0;10.2;0;0;0;0;0;0;0;;0;5;0;0;0;1;0;0;;0;0;6;0;0;0;0;5;0;0;2;6;10;2;0;0;0;0
2000-04-07;0;0;0;2;3.9;2;0;4;14.1;0;0;0;0;0;0;46;;0;1;0;0;0;0;0;0;;2;0;4;0;0;0.3;1;0.8;0;0;0;3;7;0;0;0;0;0
2000-04-08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2000-04-09;0;17.5;0;0;3.9;0;0;0;0;17;26;6;0;0;0;0;;0;0;6;0;0;0;0;0;;0;2;0;0;5;0;0;0;28;0;0;0;0;0;0;17;0;0
2000-04-10;0;0;10;0;0;0.2;0;0;0;0;0;0;0;0;15;0;;0;3;0;0;0;0;6;0;;0;0;0;0;0;0;0;0.1;0;0;7;0;0;7;0;11;22;0
2000-04-11;0;0;2;;0;0;0.1;3.3;0;0;0;0;0;22;0;0;;0;0;0;0;0;1;15;4;;0;0;0;0;0;0;0;0.2;2;0;3;0;3;3;40;0;0;0
2000-04-12;0;6.2;0;;0;0;0;9.9;0;23;4;4;0;39;2;0;;0;0;40;0;0;1;2;0;;0;35;21;0;1;0;15;0;7;0.3;25;4;0;0;0;0;0;0
2000-04-13;0;0;25;;0;7.6;0.1;2.4;3.5;0;5;10;0;5;0;0;;18;0;28;0;0;0;0;4;;0;0;65;8;0;0;0;0;0;0;2;5;14;0;0;0;0;70
2000-04-14;15;0;5;;0;0.9;2.1;0;0;0;0;44;10;7;49;0;;3;5;45;0;0;20;0;12;;0;0;45;0;4;0.8;0;3.7;0;0.2;12;10;4;24;0;38;63;6
2000-04-15;4;13;0;;0.5;0.5;0.3;0;0.5;0;0;15;0;0;0;0;;0;0;3;0;11;5;0;4;;0;5;12;0;0;0.6;0;1.6;9;0.2;7;8;3;2;0;0;3;0
2000-04-16;0;48;0;;0;0;0;0;0.2;66;16;83;3;69;5;0;;0;2;38;0;0;0;0;22;;0;4;0;0;13;2.6;0;0;0;0.5;0;0;0;0;0;55;20;54
2000-04-17;9;0.4;0;;0.7;1.7;0.4;0;0;0;0;34;0;0;0;0;;0;20;0;3;0;0;0;0;;3;8;0;0;0;0.3;0;0;0;0.5;6;0;0;18;0;0;4;0
2000-04-18;36;2.5;0;;0.2;0;0.2;3.2;0.4;0;0;1;0;3;0;0;;28;3;0;12;0;0;0;10;;2;0;9;0;0;4.5;16;4.7;21;0;3;0;0;0;0;0;10;0
2000-04-19;6;32.4;10;;1.8;0;3.6;17;0;0;17;55;0;15;12;35;;0;1;50;0;0;30;0;0;;0;35;3;6;6;1.3;0;2.3;0;;0;20;6;0;0;8;52;0
2000-04-20;0;0;0;;0;0;0;0;0;0;26;0;20;10;0;20;;0;0;0;0;0;0;4;3;;0;0;46;5;1;0;0;0;0;;4;5;3;11;0;0;0;0
2000-04-21;0;78.2;5;;0;0;4.3;2.3;0.3;69;60;10;30;46;0;60;;0;0;42;0;2;5;0;0;;0;66;7;90;105;2.5;0;8.3;27;;30;35;2;7;5;0;14;0
